275
275
92,19,98,-86,99,83,-11,90,-100,51,82,-29,-60,25,-59,-92,60,-84,70,-62,25,-82,-64,-44,11,52,44,14,-32,75,47,63,56,54,14,-30,-22,5,74,37,11,53,-80,13,91,-41,39,43,-5,93,-67,59,-69,67,-20,-75,-53,7,97,-59,66,6,-66,25,6,-90,-26,-32,-11,-48,-14,47,-89,-8,95,-78,12,18,76,77,84,-4,-24,-90,28,-66,-29,55,-51,-99,14,-22,-69,-2,40,-23,79,19,-2,-40,12,51,-63,-95,-77,66,-66,-85,-2,-42,73,-88,-95,-70,-28,-10,43,-33,50,62,34,-68,18,-43,95,50,44,99,43,3,29,-24,20,38,83,10,-72,42,-15,-81,42,51,46,-80,13,13,-98,86,-82,70,-56,20,77,-73,83,-45,-9,-8,-97,-1,-84,78,9,-98,99,-82,88,99,-81,49,72,-12,49,70,-79,68,30,30,77,-26,-49,40,-11,-8,76,73,53,-84,57,18,59,-77,-56,9,-4,-51,21,64,-7,-62,-38,8,-53,20,-50,-36,-15,-57,91,15,3,0,-70,17,82,-31,-88,-97,12,96,-94,-58,-61,44,-18,77,-93,-5,-84,20,-73,28,1,-15,40,20,26,-43,52,71,-2,49,-1,66,45,87,17,-52,-74,16,56,-14,-17,66,-99,-3,43,34,65,-28,95,-42,-49,13,4,-25,-1,-9,30,-35,20,-90,60,-70,-24
-48,-44,20,-75,4,-29,-53,-57,-24,78,-40,1,-54,-51,30,46,-75,-89,-67,29,-50,-67,43,13,20,96,65,59,25,35,65,-24,69,-71,-45,4,14,54,-40,-62,11,89,-54,-7,22,34,-82,49,-91,-15,-42,-68,-100,-59,-45,52,52,-70,69,74,87,-45,-67,-50,43,-32,85,-71,6,-31,-47,-49,65,-53,25,-70,0,-21,2,89,-95,43,6,36,-77,-21,68,-6,-40,69,-5,0,-78,-53,10,76,-48,-36,100,64,-66,-31,72,17,-50,-46,42,-47,-72,-62,3,-38,28,-22,44,96,8,-74,81,-46,-25,-35,-31,-36,-19,86,61,-14,85,59,-96,-90,-31,66,-16,51,-94,-3,6,46,-62,83,-40,-96,-39,-71,-98,-43,87,-92,-2,68,49,-39,-39,25,-26,40,-62,-60,32,92,92,48,-69,-40,11,51,90,28,-82,72,67,53,-67,-45,-89,77,-31,-31,-38,81,62,-31,34,-83,-21,-14,-39,90,96,66,-6,56,46,65,-72,79,20,43,-75,91,-36,27,-7,-70,-37,-77,-9,17,67,23,-18,54,-44,1,-83,10,-96,-10,-34,49,8,-53,85,-10,19,-39,-23,2,-72,97,-32,68,90,56,-56,25,92,14,4,100,84,-60,-3,23,50,31,96,41,-75,15,42,-59,18,-27,-48,-81,6,58,-74,48,-88,-50,79,-33,-58,-55,-80,-48,7,1,-21,-86,-90
8,90,-5,-30,44,96,83,68,-71,65,7,92,-50,66,-74,-42,-19,-82,-30,-46,-45,62,1,44,17,-9,-71,-49,-48,2,-79,-18,92,72,28,-7,-1,-82,27,-98,84,65,-12,23,-90,-1,-56,-33,-75,-22,54,35,-36,-12,-66,-39,-11,-25,-45,0,44,76,43,30,-65,-21,-40,-17,-33,-77,-74,80,65,-89,81,31,-5,16,-94,-46,25,-96,-49,40,-75,82,78,-40,-5,10,-8,-29,57,92,82,-91,-45,51,-81,-88,-5,-22,-5,-98,18,-9,-14,-96,66,53,-10,-41,-32,-7,68,-58,64,-98,-32,4,-58,97,82,-64,-96,-64,18,62,66,-93,58,96,33,-40,-16,-86,32,-11,31,-1,-47,-79,9,15,-41,69,0,-87,-24,38,-72,-58,76,29,86,67,-13,-23,49,-36,-37,-99,-73,42,54,77,-33,-91,45,-16,9,-29,2,17,55,-17,-70,-72,42,-7,93,-47,-53,68,-96,31,-34,-24,-16,-52,34,-51,6,-92,-4,3,80,-28,66,72,27,-3,30,83,26,-93,84,12,90,23,62,-19,-45,80,25,75,0,-33,-79,9,-79,-60,5,-36,28,-27,-59,57,4,23,-88,15,-25,39,89,94,-45,-34,93,-67,-22,50,62,-86,39,42,-54,-3,-99,-84,6,9,-81,0,-74,-53,91,78,22,47,-11,52,31,-1,29,14,-22,42,-100,-90,9,-36,22,-69,82
98,-68,-80,-11,53,-37,-10,-6,-1,60,99,-7,90,28,15,79,18,42,-2,17,75,-35,-50,43,-39,49,81,86,59,-3,-92,-56,-42,58,-76,23,54,74,22,-54,-47,70,-63,-35,92,87,-11,2,-4,-54,-79,48,96,-55,-39,75,99,33,-30,50,9,-83,60,35,-22,50,-2,56,-99,-95,-70,4,22,39,-70,-5,-58,-77,-14,-50,11,-46,-35,84,-7,0,26,-34,58,79,93,-99,-96,78,76,73,-92,-77,75,70,-38,29,41,-22,-48,-48,18,-71,1,-7,18,-83,92,-29,63,-100,80,38,-43,-30,-24,100,-85,100,-53,35,41,-42,-60,71,11,-16,-45,47,55,-13,46,-98,-81,-54,47,-15,-51,11,60,94,-25,53,70,-100,-66,-34,72,14,77,-48,26,17,-44,20,56,-100,75,-43,-15,-82,-95,-23,54,-71,-72,-92,-96,70,-82,-52,4,-69,69,-67,75,-53,9,55,67,-46,-90,87,-95,-59,73,11,-88,98,71,-76,-95,60,-30,-68,-15,13,-93,60,-34,-54,19,-74,-51,-48,-66,45,-11,-88,-82,82,-33,-47,-63,-60,-74,-85,-45,54,-41,-13,-30,94,-25,61,18,-36,-42,54,64,-82,55,-82,-32,8,21,-64,12,-4,70,-24,12,1,44,-33,-1,-11,-73,-80,-81,-83,75,-8,-73,33,-22,-21,60,-70,-75,91,-68,-13,-63,-11,96,-37,-24,-97,53
-30,-100,-78,-23,-82,86,23,74,-42,9,-11,71,31,36,-74,50,62,-27,95,57,-37,-32,-54,52,-75,58,94,64,-14,100,77,-47,-19,25,-75,11,76,-14,32,63,14,-1,43,9,47,51,86,26,47,71,-29,84,60,-97,81,-59,72,-77,74,89,-84,33,54,44,-55,3,-38,29,-24,-71,-53,-85,-85,35,-58,-92,6,9,16,-48,6,31,45,87,38,27,-93,-22,-46,56,-72,49,18,-74,95,90,48,86,27,39,-62,95,65,-99,-46,68,-97,34,93,-80,-61,-69,42,94,-43,-7,-95,25,-60,-70,27,73,-92,-43,12,18,57,72,-29,-64,-16,46,24,4,99,96,-38,79,-12,-45,23,-80,-84,32,92,53,-45,-84,-25,-41,-72,49,86,-79,5,86,34,36,66,-66,-35,-68,-61,-67,73,82,71,96,64,-11,-92,-49,-62,-35,-34,65,-50,-58,-58,-16,-20,-16,67,-54,-67,27,-79,-52,-83,-80,70,-70,-38,23,72,-54,-73,71,78,-14,-86,-62,-30,55,-9,31,43,85,52,100,-5,-32,98,58,-50,-59,53,-20,-6,43,-96,28,-26,-70,31,2,-95,-82,-36,-86,63,-74,95,-72,-96,91,-78,16,17,-28,-87,98,20,-16,51,-67,26,29,65,6,33,-52,80,51,-33,-4,13,-86,-100,-95,74,-1,-78,-23,22,85,23,-84,-26,-60,0,-40,65,-1,-96
40,-80,4,-85,-25,13,100,1,-53,78,-36,-69,-82,50,-53,37,9,-47,-55,58,-87,-25,-15,-94,-67,61,-92,-80,35,-31,68,14,-100,-82,9,81,58,-61,85,62,41,-41,-27,-3,87,-21,-39,-91,2,-82,42,-49,-28,-77,0,-50,-97,55,4,-44,89,-37,-43,-5,99,-24,-56,58,36,99,-32,54,0,34,15,54,14,-62,50,31,-39,-43,78,91,44,-29,14,-70,-33,54,12,-61,81,-11,-71,-21,-45,-38,6,-79,27,-49,-50,-82,-65,-81,33,-57,77,-60,14,49,69,24,5,23,6,54,54,39,8,-51,-22,-67,77,-62,-80,-52,-55,28,35,79,-57,18,43,-78,-13,6,-73,-74,-71,-45,-33,-5,72,0,-32,71,61,-26,48,-26,-36,39,81,-98,-91,74,43,-12,61,-47,-61,89,59,-80,-59,-44,-72,40,35,44,47,-7,16,-36,84,1,-100,93,95,-100,-36,55,-21,-96,53,-73,19,-35,-35,-61,24,51,17,-98,18,-33,-80,-86,-78,72,-91,-17,-28,28,-19,10,26,43,-66,-71,7,3,3,21,86,86,-48,14,-13,38,-56,81,-63,100,-15,-30,-2,-48,98,13,-30,79,27,62,90,-12,-77,83,7,-27,-47,-33,5,-25,-12,-1,79,-59,-20,40,91,37,53,62,-20,44,-69,-61,22,-73,-29,91,-28,85,-32,42,41,56,-86,26,13,-9,66
-24,2,1,-17,-58,10,12,-27,-71,44,59,-59,33,-28,-97,2,35,-14,52,-72,-33,71,27,34,-80,5,19,-58,76,31,-96,11,-18,37,-72,42,-74,58,-21,63,-30,81,-92,-11,61,-9,70,-19,88,-46,75,-55,-16,46,99,53,5,-54,57,40,-35,-15,3,-76,-73,-61,-88,-22,-91,-94,85,-50,79,-2,32,37,40,83,46,74,-82,6,40,-63,-46,75,87,-42,-94,-76,-46,-6,-78,32,-64,-86,41,94,76,32,92,-81,-83,9,42,21,-25,89,-57,47,90,-93,74,-72,37,54,48,-33,13,-56,-71,25,18,-66,15,95,-98,68,-94,49,3,35,-58,56,-11,-45,42,-55,-93,31,26,35,-90,3,-16,85,69,38,-57,68,-89,6,100,2,-16,-46,14,55,-30,-14,-59,-79,26,-93,-88,71,23,-62,-75,-84,-32,-64,-2,47,-32,-37,52,69,-89,-79,-50,91,-86,20,83,-84,10,3,-46,-21,-2,86,51,-96,-19,34,69,-3,5,71,60,20,37,97,-49,13,-62,18,-70,38,60,63,83,-61,-91,47,13,5,-42,-67,-46,-48,70,-65,-100,-68,-37,39,99,68,3,31,46,-51,-79,18,33,4,-76,26,59,79,-53,-37,-7,-60,-77,-50,-20,96,-28,49,-30,83,-77,24,63,29,-37,-73,22,-23,-55,-54,62,53,-76,55,46,34,65,46,-90,55,46
93,-2,99,-20,-58,-97,28,-15,57,-91,10,48,-61,43,-80,-29,2,31,-50,-98,-91,-4,-31,-79,3,61,-58,68,3,25,-96,14,18,-31,66,-83,-31,-83,96,-21,-48,-20,84,-78,-26,4,82,-49,-89,24,-94,14,0,-77,15,-97,-23,-78,52,54,-46,-81,-36,-68,-68,-84,-97,-66,-54,-3,10,-69,-94,-45,63,-76,20,93,-92,-96,71,73,-99,-82,26,-40,-60,24,-82,-29,-60,46,90,-4,7,-93,-48,-11,26,55,-51,53,72,-32,-75,-83,-28,-88,-75,76,1,-97,33,-78,8,-64,-6,-43,-86,9,-80,-50,50,-94,26,19,3,-26,83,-72,-7,62,72,94,67,47,-76,63,-56,55,66,58,54,91,35,-72,-28,67,-69,-89,-29,9,41,61,-56,-46,72,76,-51,-33,38,-40,7,55,45,-50,-35,-52,-65,-60,-73,-82,-11,-20,92,30,-86,-35,82,-72,-79,-37,-23,67,-21,-78,11,-100,49,-67,-15,-98,-97,46,-24,45,6,-52,73,77,10,-22,54,-50,61,-100,15,-49,-11,-41,-49,-5,88,-92,-74,-11,69,-87,66,88,-13,-49,74,-84,91,0,63,-85,33,96,83,92,-18,-64,15,-8,-13,94,-44,2,30,85,40,42,-42,-49,-30,97,76,-73,-63,-22,-81,-48,-35,33,-19,20,-64,64,87,21,67,64,70,7,91,61,18,38,5,-26,31,-68,32
95,-22,23,94,-17,10,16,-92,86,74,12,-26,-85,22,-73,73,26,-79,-77,-38,57,77,54,-35,-94,-95,-34,56,-50,77,28,24,66,26,36,58,-57,54,63,-13,-63,-20,-1,100,48,-13,-97,46,-32,21,-84,63,-66,99,62,-28,-50,12,-15,-79,-73,-79,98,27,14,-19,2,98,-61,-35,-27,-19,-52,-46,27,59,14,100,9,82,-51,20,-48,61,88,67,-82,11,42,-83,-60,93,-73,-48,4,43,37,-56,-84,87,74,46,-90,81,48,-4,39,-82,15,61,43,13,80,-92,69,-48,5,68,-65,-58,28,80,19,49,46,9,26,93,-49,-12,-74,97,13,70,-22,-34,-29,66,20,-33,82,-34,76,-62,-7,-58,15,21,-30,-86,-32,95,38,-60,-10,82,-29,-73,-58,5,22,1,34,-88,100,-13,76,-62,70,-23,-12,93,61,-73,-6,-91,96,32,-45,4,59,-57,94,44,19,42,-83,-8,-94,46,96,78,-52,-64,5,82,23,39,-51,37,54,32,35,-65,23,-74,5,-12,2,-63,-28,-77,-89,8,-33,-2,-23,-83,-50,-4,67,-48,-64,33,85,90,4,18,-56,32,-97,99,53,-70,11,24,-15,5,80,-84,-47,-33,-97,10,-8,9,31,-48,-42,64,-33,-2,51,35,-98,56,89,7,-55,34,68,96,-4,57,40,15,29,36,16,-24,-98,-64,79,21,-41
31,92,-47,-55,-28,-70,-67,-89,-1,24,-18,84,-14,31,-26,-90,30,-76,11,64,-42,86,36,-65,80,8,36,24,-35,20,-40,-23,-67,77,20,-73,62,79,95,-19,-31,98,39,11,71,-37,-68,-83,34,89,-38,18,-68,81,46,-34,57,99,87,-91,67,80,56,76,32,-93,-11,32,-82,-14,42,9,16,-41,-6,44,96,-48,60,-44,-31,25,33,-12,6,78,-67,72,-28,44,69,-23,86,12,25,-11,-67,-31,27,22,-31,8,-9,-90,-46,-88,66,78,-17,-31,91,-6,16,46,27,94,-87,58,-96,4,-32,18,99,-31,21,-71,-48,-6,-9,51,-53,97,58,-57,-49,81,99,11,-21,-21,-48,-78,-26,-72,65,68,25,94,-72,5,25,36,-87,-40,26,91,1,66,-16,-91,41,99,49,22,-4,96,-39,-91,16,74,45,-92,-66,96,65,-62,27,-33,94,-51,-10,-37,7,98,-12,-17,-61,82,-98,74,-54,-45,40,51,65,95,-62,-23,7,-72,61,-97,86,8,19,-8,78,-91,11,22,-37,-53,96,-50,40,40,-21,-39,97,76,41,-65,-64,70,66,-80,-80,97,-14,-95,61,-39,52,53,90,26,-10,-77,84,54,-36,29,29,-64,-54,-76,-65,47,99,-94,-49,-11,52,33,-58,-76,80,-89,-93,-93,7,-90,-43,-25,74,-86,23,-62,-6,39,-20,-11,69,-41,72
-2,-100,-69,1,-25,8,2,92,-11,-90,77,-5,-18,18,-45,-22,17,-56,-11,84,28,-89,-18,-23,74,-32,-71,96,-82,-23,-14,38,-98,18,72,100,90,-95,-50,13,2,82,62,-53,-99,-97,-83,-10,29,-31,-63,-99,15,94,-31,-93,-1,-28,-21,-96,-35,-76,45,74,-15,5,-2,27,-2,-37,-38,-47,-2,20,66,7,-84,92,-20,98,-71,60,33,-83,99,-66,65,-64,41,51,-7,20,-71,-13,-99,-98,36,58,-86,-38,55,-100,100,-70,-39,-33,-17,-18,64,-77,80,34,-42,-69,-13,-28,-75,-76,27,18,4,56,-26,-4,41,-78,-83,-31,5,-32,-24,-99,37,-39,-44,52,-32,52,77,-78,7,-87,-80,77,55,-25,-89,-4,15,72,-60,-64,-59,-1,-64,99,-97,69,-22,-50,-79,23,-41,-44,92,-23,-59,68,21,18,-25,-16,64,41,51,97,60,-92,-52,88,-33,-78,75,2,-80,-63,15,99,-79,-10,-78,-10,56,99,29,-45,20,-5,76,-7,86,-30,96,-15,46,32,41,44,90,19,60,-76,33,93,-74,33,31,-35,62,-7,46,13,65,-47,-12,57,-97,6,-40,-53,-20,-77,-89,-76,58,14,47,61,23,-100,58,-82,81,-75,-23,-30,22,-30,18,-12,57,69,78,25,4,27,-48,-80,61,-3,-60,-33,-44,-35,-55,-56,-58,56,-28,-93,-42,-47,-45,-71,-38
7,-84,43,-72,-46,35,-52,-9,90,-42,-97,-62,75,3,18,-44,81,53,23,47,-62,100,33,11,-86,-25,-29,53,-48,-93,79,27,-33,85,35,-58,67,8,-69,-30,0,-89,90,-41,22,-17,-66,82,-30,-72,-81,-10,-75,77,23,-57,-32,-58,-29,23,-69,83,28,27,23,29,-49,30,-91,-57,-13,-72,11,-97,80,-17,-2,46,-13,52,-77,-51,-48,23,-51,-81,31,-65,-57,99,85,-70,51,-1,5,-100,-23,-3,-10,66,71,57,-17,-52,-58,-9,30,26,40,23,-36,-23,46,-44,-32,22,-59,-6,-47,-47,-31,-74,-43,23,-42,53,13,69,61,-48,35,-80,-45,-48,-52,-64,-11,-85,-61,-15,40,12,85,27,25,-82,-94,-27,44,38,-78,-38,-40,75,-91,-89,82,-40,42,-79,-46,18,33,-28,-53,-34,-31,-84,-69,-79,51,94,10,79,72,95,-95,37,-51,31,71,-100,-19,90,-27,-38,32,32,-5,54,57,-30,29,-39,40,13,57,-45,-56,16,-48,92,-82,-13,-29,10,58,55,51,-87,-84,-32,-28,-99,48,-51,57,-29,35,97,80,-78,-86,1,-65,32,24,-79,24,92,98,7,80,17,22,63,55,-2,43,51,-98,58,-93,15,-32,-83,32,65,-14,47,20,92,-95,82,-52,85,16,-33,-85,7,-89,83,78,-10,-70,-52,-37,13,18,72,-38,93,49,-44,65
42,4,28,-60,43,91,-69,65,-36,-39,53,56,-77,-52,-89,-46,-16,39,75,95,-34,-9,-92,-31,-46,-37,78,-41,89,80,14,2,53,79,-6,88,95,79,-12,85,44,25,-14,62,-44,59,-21,63,-25,45,-7,-11,-76,99,-97,-11,75,76,94,13,-59,-71,72,-94,-19,68,-2,-27,-99,35,-54,-29,-36,76,-34,-52,-42,-48,-32,10,47,-31,1,24,-81,-49,-42,-93,86,16,-6,-66,81,-10,24,13,44,-32,-50,35,16,59,44,-36,-42,-100,-19,92,-64,83,-62,-66,-76,-72,-31,17,67,56,-32,-14,-67,53,28,35,-43,-87,-4,-20,18,-43,-73,-35,16,35,-46,74,-50,-64,80,93,74,-46,-97,-29,90,91,52,-10,59,-92,30,97,-12,32,6,-82,6,-10,63,87,26,-45,52,29,55,11,-55,-10,-97,-27,-79,12,10,-17,72,-68,-19,0,-39,16,-77,-89,87,-56,-32,-56,6,61,23,95,71,75,25,-44,6,48,-56,52,-19,69,16,-74,49,-10,-16,-17,-50,-77,-81,94,30,-76,-90,55,33,-93,9,46,-94,-74,49,-2,-70,77,57,-55,80,-22,92,-98,7,70,-30,74,95,9,67,-17,-93,-18,53,-82,55,55,57,5,-87,49,22,44,2,14,99,61,70,23,-47,72,-58,-28,8,-76,96,-5,97,73,-64,-77,28,-75,90,-19,38,75,-17
31,-27,61,-30,37,-52,-97,24,97,71,-95,98,64,-79,72,21,-78,96,52,93,-57,4,-4,20,54,12,-39,-87,80,23,-24,-48,-25,-90,74,98,79,90,-78,-11,46,-29,-63,-80,-20,-57,45,-99,-3,-52,-7,71,-78,98,-37,-19,52,59,-6,-84,-61,-9,50,-3,28,-27,35,-14,-45,41,48,36,-89,-59,-52,-47,53,-94,18,-84,90,-35,8,88,-62,-51,-20,8,-46,4,42,47,87,82,23,-16,-45,72,-13,-10,-45,-59,-54,-97,17,-60,66,-5,-56,-53,39,82,31,-65,8,-6,-67,-15,-28,27,76,-6,-9,38,-50,54,-28,-23,97,66,18,-57,-23,85,71,87,22,-72,-6,74,-35,37,-64,-22,-21,-95,-23,-40,-1,-61,95,32,-1,69,36,91,-66,-42,32,5,31,85,29,33,8,-76,22,-72,-41,3,-68,15,76,49,15,0,27,8,20,-27,-71,-33,66,-93,-46,-7,-42,-80,94,85,-23,78,-36,-27,40,-39,-96,-66,-80,-96,-44,91,13,97,-96,-37,-75,-70,-84,-19,-39,88,35,21,-94,-78,33,92,-74,39,31,-77,21,-97,-68,-10,-19,89,-16,6,40,19,-11,17,96,73,-33,95,-58,36,-95,94,91,-31,-40,12,-30,59,24,35,-73,-46,58,47,-85,23,33,33,31,-67,-88,-95,1,-80,36,-98,-69,29,-22,21,-64,62,24,-19,98
-97,-25,-51,-66,-91,48,91,38,-60,85,-35,-50,67,16,54,33,96,69,-38,69,-79,-74,8,62,-52,-1,54,-12,-53,-21,58,48,-70,94,0,-91,90,99,30,92,-73,73,88,97,-83,-28,54,-65,16,73,52,21,-53,84,-53,57,-39,-32,-72,66,57,31,77,87,59,15,37,-57,93,66,85,-91,74,66,17,73,-45,83,-88,-25,12,-63,13,-66,19,-90,-84,97,-20,77,-94,2,99,-19,48,-3,2,-91,55,-17,91,96,-15,-60,93,-10,2,-96,3,21,-98,-60,-88,-38,-63,29,54,-45,99,-100,-24,-98,-69,31,72,-52,88,-61,79,-32,-86,36,80,92,98,-51,3,-9,-82,36,-46,67,-57,-5,40,-44,88,18,80,61,-41,27,94,-89,-5,47,69,20,-18,22,19,46,-83,-39,-43,38,-45,-19,24,-15,29,13,87,39,38,97,32,-99,0,74,43,8,-43,-97,97,-2,-3,-17,-42,100,44,-94,9,-18,-59,15,0,11,62,-35,58,36,78,73,77,82,-30,76,48,19,-4,26,-24,-23,3,52,-47,-77,73,55,-47,2,56,-93,39,33,60,-11,-59,-5,-27,-86,66,-10,65,51,-63,3,-42,-45,26,-19,6,10,-35,95,-6,16,10,-72,21,33,50,-65,-71,2,-87,-40,-11,-57,-52,-100,60,-48,95,-81,32,-6,-20,96,99,-7,5,17,21
-78,-25,-91,-83,-64,-39,47,-50,-56,16,-29,94,59,-17,-92,57,-85,-36,-93,-18,-89,67,-96,-64,-94,-31,-60,-59,-94,-3,24,-72,-37,-67,-83,-48,-33,27,-61,-98,66,-17,-3,25,-57,-64,56,-92,8,-81,99,97,-84,-17,2,2,-93,20,19,-79,17,-51,100,-15,-18,8,49,37,5,7,49,-32,-57,-93,23,-16,58,-40,-76,-55,90,5,7,-27,18,69,65,-81,86,-96,91,-77,-55,36,-53,34,-41,37,-58,-82,-10,-15,39,65,-81,-16,18,-86,14,-1,31,47,-45,94,15,-62,83,-92,-58,43,-12,17,8,-64,-54,-88,99,-20,24,81,-51,-83,92,86,-54,-54,96,-20,-68,-99,55,-100,38,67,99,-80,9,-97,-59,-59,-66,-34,-91,-34,62,-11,32,94,70,-66,-73,59,55,73,26,6,37,-33,52,-49,90,23,-94,82,48,84,-88,66,13,57,-70,-49,-28,81,-26,16,-5,64,-55,1,-71,65,20,92,-84,11,23,37,-64,-64,-65,40,58,13,-76,-84,-37,40,64,34,-39,-49,-71,78,7,-56,42,-65,-26,-24,-90,-59,41,93,55,83,69,38,-98,-5,-1,48,17,89,64,76,63,39,-67,67,12,29,58,66,57,-14,40,-91,-95,-44,82,58,65,36,21,-97,-41,36,29,-13,-83,-19,-21,-12,87,-75,-44,-99,-63,8,-25,-16,49,-14,-85
-29,-4,-74,4,14,-27,21,-97,69,24,-4,92,-62,-65,2,44,-88,75,63,26,29,-64,-13,78,-66,-74,-8,0,-13,71,-16,-77,-6,56,45,-68,-32,47,-64,-60,-89,12,-63,-42,-28,4,-5,-29,26,72,-10,61,38,72,-46,-65,39,19,-38,-51,95,-59,-32,13,12,-13,94,-90,-81,-4,21,14,-70,-43,99,88,-88,-15,100,-68,14,70,73,87,53,44,-4,-7,-92,-84,-74,43,11,85,-87,49,-3,-74,74,-45,-67,-37,92,-62,-53,23,87,-32,-89,13,-6,37,-63,60,-97,56,11,1,-99,-69,-91,78,-83,17,-84,-79,-39,-85,-9,-98,76,-29,-76,-26,-14,-3,72,51,46,84,-98,29,-56,-90,-85,92,58,97,15,100,-23,84,-91,65,40,-78,-49,73,83,39,-76,95,33,-70,-71,93,-85,-74,-50,62,18,89,-50,89,-33,-86,-81,35,2,-6,72,-33,41,89,-17,-48,-9,-21,-84,23,-45,-13,81,55,43,76,58,-85,29,-11,1,88,38,-24,70,-81,98,-2,83,-42,-55,65,29,73,36,-62,78,57,-62,-30,66,-83,-10,36,-65,49,66,-85,11,-16,56,-33,50,83,-56,-56,20,30,-51,8,-8,-46,-81,-3,40,38,-37,8,9,54,100,78,1,56,14,-21,17,69,-19,38,-65,-63,50,51,73,20,-51,38,10,82,-86,-51,63,-22,-76
-79,57,-43,-22,-8,-90,98,63,-25,-17,-12,88,-14,-29,70,-12,80,-20,84,-15,29,-3,40,-35,-21,0,23,-19,95,78,20,76,32,34,20,5,91,74,86,95,-1,100,-53,17,42,-46,86,-86,55,83,-91,75,16,63,-87,-7,3,-91,73,-44,-2,-24,23,51,-64,68,-57,-90,-86,63,40,67,95,-63,86,-61,55,-7,24,87,-13,73,-87,-75,25,32,28,93,34,-8,50,-19,36,3,56,9,-82,42,44,32,22,41,84,-77,-53,46,10,13,-10,14,42,86,28,61,-30,-23,33,-90,98,-8,56,3,39,-32,-6,-64,-18,59,-68,29,59,10,43,16,-5,27,81,22,-80,-1,95,7,-12,16,53,-65,-95,-39,56,-22,-59,-69,-4,29,-66,66,44,38,-6,-61,-49,-89,2,48,72,7,70,-56,92,61,12,-93,68,-62,-94,-23,31,13,-53,-61,88,-9,85,-38,-5,-60,87,82,58,-18,-90,77,11,-3,-64,95,-64,-71,-23,-16,5,49,91,-44,-13,13,72,-78,83,-13,-48,92,97,89,7,88,21,-98,-62,16,66,4,61,51,36,-10,3,-89,1,15,-71,-77,70,-25,-79,16,-82,28,21,5,75,85,-56,-67,-69,38,-82,-51,96,86,-86,80,-48,45,32,-91,0,-38,72,-1,4,68,-63,48,-66,29,53,-29,96,-44,89,71,-27,-7,79
-46,59,14,8,70,-94,-33,59,37,-64,-62,66,82,50,-94,-42,40,41,25,-4,-81,62,-87,15,-51,50,-50,38,-20,-50,-80,-100,-3,-54,-43,-46,-21,-2,38,36,-73,-76,-50,-37,-72,-16,94,-96,-75,0,-25,-89,87,69,-7,-39,-13,14,37,4,-4,-3,-83,-75,-37,-93,-65,-97,94,4,37,43,37,-85,26,-27,-33,-39,38,-13,-43,76,16,-44,93,-7,-35,-51,-56,-22,-78,-28,-96,-24,11,3,-17,-66,-23,-35,-98,-76,55,-83,-60,79,51,-74,-13,41,4,-72,-29,-1,-30,21,70,-18,9,93,-11,-85,-23,78,-84,92,68,-12,-76,75,-79,19,31,100,-55,88,-30,7,-5,-1,13,-12,17,28,40,61,83,-92,-32,3,12,-25,-24,23,4,-6,-47,4,31,54,-49,70,89,-38,-28,75,-55,-38,52,4,100,23,-10,-10,21,-61,-85,-85,30,36,-24,-69,-21,-94,-75,28,-61,-14,85,-44,-20,-39,-44,-91,36,45,-92,88,94,98,98,43,70,28,74,-63,-19,-84,38,45,30,-14,99,-53,0,28,64,40,33,-67,-91,20,54,-61,38,87,81,-83,63,-99,97,54,46,36,-65,-51,-50,-63,-44,-7,54,43,81,40,-96,19,97,-68,-23,41,26,-80,-63,67,-34,33,-43,44,-90,30,100,-6,-61,50,-66,-20,25,-16,68,96,-58,-17,-24,-67,-53
57,81,65,-2,-76,68,-22,2,57,71,52,-18,58,-12,-31,12,40,-94,-48,61,57,-42,-82,-88,-38,12,69,-79,29,72,100,6,-48,-65,96,79,59,-86,-5,-34,79,-99,80,54,96,62,100,100,82,13,-96,-19,34,95,47,87,-14,60,26,25,47,21,67,-68,41,-9,-66,10,-39,12,86,53,43,-5,95,-96,80,20,75,-72,33,2,74,38,-57,-40,-21,63,-83,10,54,-70,22,37,-64,-27,-85,-51,87,84,71,-62,-58,34,84,41,87,77,33,20,11,33,56,40,97,21,89,49,30,-66,8,39,-44,7,85,53,72,-61,-75,-66,100,73,-9,48,-20,-87,-84,-64,-62,-32,53,3,0,-74,-8,-83,59,-22,-61,74,5,-62,-37,33,-73,76,64,-3,4,29,-20,-67,58,-37,-10,4,-10,11,78,-1,-46,-41,-99,83,-24,99,-81,9,40,-31,-54,-54,34,37,-48,-3,-14,-98,57,-28,-53,2,90,-10,-71,33,-75,-97,-19,77,-50,-94,46,-40,61,-75,-92,85,54,5,-84,-74,-80,12,-30,-32,78,68,-84,-9,58,-19,99,94,23,-61,24,-17,82,22,-10,36,-84,60,-74,22,-12,60,69,88,-21,6,-14,40,83,20,-39,35,-58,-28,-20,58,85,-89,-61,-6,27,-100,-79,17,-28,78,16,-33,-25,-5,-47,11,5,-33,38,75,42,-13,69
